id,lecture,5#,10#,30#,60#,300#,600#,long#
0,201,0,0,0,0,0,0,0
0,202,0,0,0,0,0,0,0
0,203,0,0,0,0,0,0,0
0,204,0,0,0,0,0,0,0
0,205,0,0,0,0,0,0,0
0,206,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0
0,208,0,0,0,0,0,0,0
0,209,0,0,0,0,0,0,0
0,210,0,0,0,0,0,0,0
0,211,0,0,0,0,0,0,0
0,212,0,0,0,0,0,0,0
0,214,0,0,0,0,0,0,0
0,215,0,0,0,0,0,0,0
0,302,0,0,0,0,0,0,0
0,402,0,0,0,0,0,0,0
0,403,0,0,0,0,0,0,0
0,404,0,0,0,0,0,0,0
0,405,0,0,0,0,0,0,0
0,406,1,0,0,0,0,0,0
0,407,1,0,0,0,0,0,0
0,408,1,0,0,0,0,0,0
0,409,2,0,0,0,0,0,0
0,410,7,0,0,0,0,0,0
0,504,0,0,0,0,0,0,0
0,506,0,0,0,0,0,0,0
0,507,0,0,0,0,0,0,0
0,509,0,0,0,0,0,0,0
1,201,0,0,0,0,0,0,0
1,202,0,0,0,0,0,0,0
1,203,0,0,0,0,0,0,0
1,204,0,0,0,0,0,0,0
1,205,0,0,0,0,0,0,0
1,206,0,0,0,0,0,0,0
1,207,0,0,0,0,0,0,0
1,208,0,0,0,0,0,0,0
1,209,0,0,0,0,0,0,0
1,210,0,0,0,0,0,0,0
1,211,0,0,0,0,0,0,0
1,212,0,0,0,0,0,0,0
1,214,0,0,0,0,0,0,0
1,215,0,0,0,0,0,0,0
1,308,0,0,0,0,0,0,0
1,309,0,0,0,0,0,0,0
1,310,0,0,0,0,0,0,0
1,402,0,0,0,0,0,0,0
1,403,0,0,0,0,0,0,0
1,404,0,0,0,0,0,0,0
1,405,0,0,0,0,0,0,0
1,406,0,0,0,0,0,0,0
1,407,1,0,0,0,0,0,0
1,408,1,0,0,0,0,0,0
1,409,1,0,1,0,0,0,0
1,410,23,1,1,0,0,0,0
1,501,0,0,0,0,0,0,0
1,502,0,0,0,0,0,0,0
1,505,0,0,0,0,0,0,0
1,506,0,0,0,0,0,0,0
1,509,0,0,0,0,0,0,0
2,401,0,0,0,0,0,0,0
2,402,0,0,0,0,0,0,0
2,403,0,0,0,0,0,0,0
2,404,0,0,0,0,0,0,0
2,405,0,0,0,0,0,0,0
2,406,0,0,0,0,0,0,0
2,407,1,0,0,0,0,0,0
2,408,1,0,0,0,0,0,0
2,409,2,0,0,0,0,0,0
2,410,8,1,0,0,0,0,0
2,501,0,0,0,0,0,0,0
2,502,0,0,0,0,0,0,0
2,503,0,0,0,0,0,0,0
2,506,0,0,0,0,0,0,0
2,201,0,0,0,0,0,0,0
2,202,0,0,0,0,0,0,0
2,203,0,0,0,0,0,0,0
2,204,0,0,0,0,0,0,0
2,205,0,0,0,0,0,0,0
2,206,0,0,0,0,0,0,0
2,207,0,0,0,0,0,0,0
2,208,0,0,0,0,0,0,0
2,209,0,0,0,0,0,0,0
2,210,0,0,0,0,0,0,0
2,211,0,0,0,0,0,0,0
2,212,0,0,0,0,0,0,0
2,214,0,0,0,0,0,0,0
2,215,0,0,0,0,0,0,0
2,308,0,0,0,0,0,0,0
3,302,0,0,0,0,0,0,0
3,308,0,0,0,0,0,0,0
3,309,0,0,0,0,0,0,0
3,310,0,0,0,0,0,0,0
3,401,0,0,0,0,0,0,0
3,402,0,0,0,0,0,0,0
3,403,0,0,0,0,0,0,0
3,404,0,0,0,0,0,0,0
3,405,0,0,0,0,0,0,0
3,406,0,0,0,0,0,0,0
3,407,3,0,0,0,0,0,0
3,408,1,0,0,0,0,0,0
3,409,4,0,0,0,0,0,0
3,410,9,0,0,0,0,0,0
3,501,0,0,0,0,0,0,0
3,201,0,0,0,0,0,0,0
3,202,0,0,0,0,0,0,0
3,203,0,0,0,0,0,0,0
3,204,0,0,0,0,0,0,0
3,205,0,0,0,0,0,0,0
3,206,0,0,0,0,0,0,0
3,207,0,0,0,0,0,0,0
3,208,0,0,0,0,0,0,0
3,209,0,0,0,0,0,0,0
3,210,0,0,0,0,0,0,0
3,211,0,0,0,0,0,0,0
3,212,0,0,0,0,0,0,0
3,215,0,0,0,0,0,0,0
3,506,0,0,0,0,0,0,0
3,507,0,0,0,0,0,0,0
3,508,0,0,0,0,0,0,0
3,509,0,0,0,0,0,0,0
4,201,0,0,0,0,0,0,0
4,202,0,0,0,0,0,0,0
