id,lecture,5#,10#,30#,60#,300#,600#,long#
8,402,12,2,2,0,0,0,0
8,403,6,0,0,0,0,0,0
8,404,5,1,1,1,0,0,0
8,405,10,1,1,0,1,0,0
8,406,0,0,0,0,0,0,0
8,407,7,0,0,0,0,0,0
8,408,8,0,1,0,0,0,0
8,409,11,3,0,0,0,0,0
9,402,12,2,1,0,0,0,0
9,403,2,0,0,0,0,0,0
9,404,3,0,0,0,0,0,0
9,405,5,1,1,0,0,0,0
9,406,0,0,0,0,0,0,0
9,407,2,1,0,0,0,0,0
9,408,3,0,0,0,0,0,0
9,409,6,2,0,0,0,0,0
10,402,19,2,1,1,0,0,0
10,403,2,0,0,0,0,0,0
10,404,7,3,0,0,0,0,0
10,405,32,3,2,0,0,0,0
10,406,1,0,0,0,0,0,0
10,407,10,1,1,0,0,0,0
10,408,2,1,0,0,0,0,0
10,409,10,1,0,0,0,0,0
11,402,21,1,1,0,1,0,0
11,403,6,1,1,0,0,0,0
11,404,5,1,0,0,1,0,0
11,405,12,0,0,0,0,0,0
11,406,1,0,0,0,0,0,0
11,407,4,1,0,0,0,0,0
11,408,7,0,0,0,0,0,0
11,409,63,12,4,0,0,0,0
12,402,19,3,0,0,0,0,0
12,403,2,0,0,0,0,0,0
12,404,5,0,0,0,0,0,0
12,405,4,0,0,0,0,0,0
12,406,3,0,0,0,0,0,0
12,407,5,0,0,0,0,0,0
12,408,3,0,0,0,0,0,0
12,409,5,2,0,0,0,0,0
13,402,27,5,2,0,1,0,0
13,403,13,2,0,0,0,0,0
13,404,7,0,0,0,0,0,0
13,405,7,1,1,0,0,0,0
13,406,0,0,0,0,0,0,0
13,407,3,0,0,0,0,0,0
13,408,4,0,0,0,0,0,0
13,409,12,2,0,0,0,0,0
16,402,12,2,1,0,0,0,0
16,403,3,0,0,0,0,0,0
16,404,1,0,1,0,0,0,0
16,405,6,0,0,0,0,0,0
16,406,0,0,0,0,0,1,0
16,407,4,0,0,0,0,1,0
16,408,10,0,2,0,0,1,0
16,409,16,1,0,0,1,0,0
17,402,3,0,0,0,0,0,0
17,403,1,0,0,0,0,0,0
17,404,4,0,0,0,0,0,0
17,405,3,0,0,0,0,0,0
17,406,0,0,0,0,0,0,0
17,407,3,0,0,0,0,0,0
17,408,3,0,0,0,0,0,0
17,409,5,0,0,0,0,0,0
18,402,12,6,1,1,0,0,1
18,403,5,0,1,0,0,0,1
18,404,3,1,0,0,0,0,1
18,405,7,1,0,1,0,0,3
18,406,243,32,22,6,8,1,1
18,407,21,2,4,0,1,0,0
18,408,66,12,6,1,0,0,0
18,409,18,1,2,0,0,0,0
19,402,126,20,8,0,0,0,0
19,403,8,1,0,0,0,0,0
19,404,2,0,0,0,0,0,0
19,405,94,7,0,0,1,0,0
19,406,51,7,4,0,0,0,0
19,407,12,0,0,0,0,0,0
19,408,23,1,0,0,0,0,0
19,409,17,1,0,0,0,0,0
21,402,11,0,1,0,0,0,0
21,403,1,0,0,0,0,0,0
21,404,2,0,0,0,0,0,0
21,405,10,1,1,0,1,0,0
21,406,30,4,4,2,1,1,0
21,407,20,5,1,0,0,0,0
21,408,9,1,0,0,0,0,0
21,409,10,2,1,0,0,0,0
22,402,5,0,0,0,0,0,0
22,403,5,0,0,0,0,0,0
22,404,4,0,1,0,0,0,0
22,405,7,0,1,0,0,1,0
22,406,145,25,17,3,3,0,0
22,407,5,2,1,0,0,0,0
22,408,5,1,0,0,0,0,0
23,402,4,0,1,0,0,0,0
23,403,11,2,1,0,0,0,0
23,404,3,0,0,0,0,0,0
23,405,7,0,0,0,0,0,0
23,406,58,6,6,0,2,0,0
23,407,11,0,0,1,0,0,0
23,408,22,1,1,0,0,0,0
23,409,14,1,1,0,0,0,0
24,402,3,0,0,0,0,0,0
24,403,1,0,0,0,0,0,0
24,404,9,0,0,0,0,0,0
24,405,25,6,2,1,0,0,0
24,406,0,0,0,0,0,0,0
24,407,21,2,2,0,0,0,0
24,408,5,0,0,0,0,0,0
24,409,6,1,0,0,0,0,0
25,402,15,5,2,0,0,0,0
25,403,6,1,2,0,0,0,0
25,404,2,0,2,0,0,0,0
25,405,1,2,0,0,0,0,0
25,406,1,2,0,0,0,0,0
25,407,2,2,0,0,0,0,0
25,408,4,0,0,0,0,0,0
25,409,9,1,2,1,0,0,3
26,402,32,1,0,1,0,0,0
26,403,4,0,0,0,0,0,0
27,402,26,4,3,0,0,0,0
27,403,8,0,0,0,0,0,0
27,404,4,2,0,0,0,0,0
27,405,25,6,4,0,1,0,0
27,406,4,0,0,0,0,0,0
27,407,3,0,0,0,0,0,0
27,408,3,0,0,0,0,0,0
27,409,6,2,0,0,0,0,0
28,402,18,3,3,0,0,0,0
28,403,6,0,2,0,0,0,0
28,404,4,1,0,0,0,0,0
28,405,6,2,0,0,0,0,0
28,406,0,0,0,0,0,0,0
28,407,4,1,0,0,0,0,0
28,408,35,6,1,0,0,0,0
28,409,5,0,0,0,0,0,0
29,402,17,2,4,0,0,0,0
29,403,7,1,1,0,0,0,0
29,404,5,1,0,0,0,0,0
29,405,13,2,0,0,0,0,0
29,406,0,0,0,0,0,0,0
29,407,3,0,0,0,0,0,0
29,408,20,1,0,0,0,0,0
29,409,8,0,0,0,0,0,0
30,402,15,6,2,0,0,0,0
30,403,1,0,0,0,0,0,0
30,404,6,0,0,0,0,0,0
30,405,22,4,5,0,0,0,0
30,406,0,0,0,0,0,0,0
30,407,9,2,1,0,0,0,0
30,408,3,0,0,0,0,0,0
30,409,5,2,1,0,0,0,0
31,402,36,11,5,0,0,0,0
31,403,2,0,0,0,0,0,0
31,404,4,0,0,0,0,0,0
31,405,6,1,1,0,0,0,0
31,406,5,0,0,0,0,0,0
31,407,3,0,0,0,0,0,0
31,409,5,2,0,0,0,0,0
32,402,13,1,2,0,0,0,0
32,403,1,3,0,0,0,0,0
32,404,4,0,0,0,0,0,0
32,405,5,1,0,0,0,0,0
32,406,0,0,0,0,0,0,0
32,407,7,2,0,0,0,0,0
32,408,4,0,0,0,0,0,0
32,409,3,2,0,0,0,0,0
33,402,7,5,0,0,0,0,0
33,403,12,2,0,0,0,0,0
34,402,40,9,2,0,0,0,1
34,403,16,1,0,0,0,0,0
34,404,8,0,1,0,0,0,0
34,405,22,4,3,0,0,1,0
34,406,14,9,0,0,0,0,0
34,407,28,4,1,0,0,0,0
34,408,17,0,0,0,0,0,0
34,409,18,3,0,0,0,0,0
35,402,10,1,1,0,0,0,1
35,403,18,2,0,0,0,0,1
35,404,4,3,0,0,0,0,1
35,405,23,7,5,0,0,0,1
35,406,0,0,0,0,0,0,0
35,407,2,1,0,0,0,0,0
35,408,3,0,0,0,0,0,0
35,409,4,2,0,0,0,0,0
36,402,8,0,1,0,0,0,0
36,403,3,0,0,0,0,0,0
36,404,2,0,0,0,0,0,0
36,405,9,0,0,0,0,0,0
36,406,0,0,0,0,0,0,0
36,407,5,0,0,0,0,0,0
36,408,6,0,0,0,0,0,0
36,409,8,0,0,0,0,0,0
37,402,2,2,1,1,0,0,0
37,403,3,1,2,0,0,0,0
37,404,4,0,0,0,0,0,0
37,405,16,4,1,0,0,0,0
37,406,19,4,4,0,0,0,0
37,407,13,3,2,0,0,0,0
37,408,18,6,4,0,0,0,0
37,409,8,2,0,0,0,0,0
38,402,8,0,1,0,0,0,0
38,403,6,0,0,0,0,0,0
38,404,2,0,0,0,0,0,0
38,405,8,0,0,0,0,0,0
38,406,0,0,0,0,0,0,0
38,407,4,0,0,0,0,0,0
38,408,4,0,0,0,0,0,0
38,409,5,0,0,0,0,0,0
39,402,4,1,3,0,0,0,0
39,403,9,0,1,0,0,0,0
39,404,2,0,0,0,0,0,0
39,405,4,1,0,1,0,0,0
39,406,2,0,0,0,0,0,0
39,407,3,0,0,0,0,0,0
39,408,6,0,0,0,0,0,0
39,409,9,0,1,0,0,0,0
41,402,6,1,2,0,0,0,0
41,403,7,3,0,0,0,0,0
41,404,3,0,0,0,0,0,0
41,405,5,0,1,0,0,0,0
41,406,1,0,0,0,0,0,0
41,407,7,2,0,0,0,0,0
41,408,4,0,0,0,0,0,0
41,409,8,0,1,0,0,0,0
42,402,33,7,3,1,2,0,0
42,403,13,0,0,0,0,0,0
42,404,9,0,0,0,0,0,0
42,405,4,0,1,0,0,0,0
42,406,4,0,0,0,0,0,0
42,407,48,10,5,0,0,0,0
42,408,16,4,0,0,0,0,0
42,409,8,4,1,0,0,0,0
43,402,22,1,2,1,0,0,0
43,403,3,0,0,0,0,0,0
43,404,3,0,0,0,0,0,0
43,405,8,0,0,0,0,0,0
43,406,2,0,0,0,0,0,0
43,407,4,0,0,0,0,0,0
43,408,3,0,0,0,0,0,0
43,409,12,2,3,0,0,0,0
44,402,17,5,0,0,0,0,0
44,403,9,1,0,0,0,0,0
44,404,3,0,0,0,0,0,0
44,405,6,0,0,0,0,0,0
44,406,12,1,3,0,0,0,0
44,407,4,0,0,0,0,0,0
44,408,4,0,0,0,0,0,0
44,409,20,5,2,0,0,0,0
45,402,25,4,5,0,1,0,0
45,403,6,0,0,0,0,0,0
45,404,4,0,0,0,0,0,0
45,405,34,5,0,0,0,0,0
45,406,1,0,0,0,0,0,0
45,407,13,1,2,0,0,0,0
45,408,9,1,0,0,0,0,0
45,409,31,7,1,0,0,0,0
46,402,7,3,0,0,0,1,0
46,403,16,2,0,0,0,0,0
46,404,10,0,1,0,0,0,0
46,405,2,0,0,0,0,0,0
46,406,1,0,0,0,0,0,0
46,407,3,0,0,0,0,0,0
46,408,3,0,0,0,0,0,0
46,409,6,0,0,0,0,0,0
47,402,26,8,2,0,1,0,0
47,403,29,10,4,1,0,0,0
47,404,4,1,0,0,0,0,0
47,405,11,5,2,0,0,0,0
47,406,0,0,0,0,0,0,0
47,407,35,12,4,1,1,0,0
47,408,5,1,0,0,0,0,0
47,409,39,11,8,0,0,0,0
48,402,6,3,0,0,0,0,0
48,403,4,3,1,0,0,0,0
48,404,4,1,0,0,0,0,0
48,405,15,5,6,0,0,0,0
48,406,13,1,2,3,0,0,0
48,407,7,1,0,1,0,0,0
48,408,9,1,0,0,0,0,0
48,409,8,2,1,0,0,0,0
50,402,29,5,4,1,1,0,1
50,405,8,1,2,0,0,0,0
50,406,49,5,4,1,0,0,0
50,407,36,8,3,1,1,0,1
50,408,10,0,1,0,0,0,1
50,409,41,5,4,0,2,0,0
51,402,21,6,2,0,0,0,0
51,403,4,3,1,0,0,0,0
51,404,3,0,0,0,1,0,0
51,405,15,5,3,1,0,0,0
51,406,0,0,0,0,0,0,0
51,407,8,1,0,0,0,0,0
51,408,4,0,0,0,0,0,0
51,409,7,1,0,0,0,0,0
52,402,15,3,3,0,0,0,0
52,403,7,1,0,0,0,0,0
52,404,5,0,1,0,0,0,0
52,405,4,0,0,0,0,0,0
52,406,0,0,0,0,0,0,0
52,407,3,0,0,0,0,0,0
52,408,3,0,0,0,0,0,0
52,409,6,1,0,0,0,0,0
53,402,6,0,0,1,0,0,0
53,403,3,0,0,0,0,0,0
53,404,4,0,0,0,0,0,0
53,405,5,0,0,0,0,0,0
53,406,1,0,0,0,0,0,0
53,407,14,0,0,0,0,0,0
53,408,4,0,0,0,0,0,0
53,409,6,0,0,0,0,0,0
54,402,8,3,0,0,0,0,0
54,403,1,1,0,0,0,0,0
54,404,4,0,1,0,0,0,0
54,405,15,4,0,0,0,0,0
54,406,1,0,0,0,0,0,0
54,407,6,1,0,0,0,0,0
54,408,5,0,0,0,0,0,0
54,409,8,1,0,0,0,0,0
55,402,14,1,1,0,0,0,0
55,403,10,0,0,0,0,0,0
55,404,3,0,0,0,0,0,0
55,405,6,0,0,0,0,0,0
55,406,0,0,0,0,0,0,0
55,407,6,0,0,0,0,0,0
55,408,5,0,0,0,0,0,0
55,409,7,2,0,0,0,0,0
56,402,9,2,1,0,0,0,0
56,403,2,0,0,0,0,0,0
56,404,3,0,0,0,0,0,0
56,405,6,1,1,0,0,0,0
56,406,0,0,0,0,0,0,0
56,407,3,0,0,0,0,0,0
56,408,3,0,0,0,0,0,0
56,409,9,3,0,0,0,0,0
57,402,3,1,0,1,0,0,0
57,403,3,0,0,0,0,0,0
57,404,3,0,0,0,0,0,0
57,405,3,2,1,0,0,0,0
57,406,2,1,0,0,0,0,0
57,407,3,0,0,0,0,0,0
57,408,3,0,0,0,0,0,0
57,409,3,2,0,0,0,0,0
58,402,13,2,0,0,0,0,0
58,403,5,0,1,0,0,0,0
58,404,2,0,0,0,0,0,0
58,405,13,2,0,0,0,0,0
58,406,0,0,0,0,0,0,0
58,407,3,0,0,0,0,0,0
58,408,3,0,0,0,0,0,0
58,409,5,0,0,0,0,0,0
59,402,7,0,1,0,0,0,0
59,403,23,2,0,0,0,0,0
59,404,7,0,0,0,0,0,0
59,405,18,2,0,0,0,0,0
59,406,0,0,0,0,0,0,0
59,407,3,0,0,0,0,0,0
59,408,11,2,0,0,0,0,0
59,409,17,1,1,0,0,0,0
60,402,12,3,1,0,0,0,0
60,403,3,0,0,0,0,0,0
60,404,5,0,0,0,0,0,0
60,405,17,5,0,0,0,0,0
60,406,4,1,1,0,0,0,0
60,407,3,0,0,0,0,0,0
60,408,6,0,0,0,0,0,0
60,409,10,2,0,0,0,0,0
61,402,36,4,2,0,0,1,0
61,403,1,0,0,0,0,0,0
61,404,2,0,0,0,0,0,0
61,405,4,2,0,0,0,0,0
61,406,44,0,2,1,0,0,0
61,407,19,0,0,0,0,0,0
61,408,3,0,0,0,0,0,0
61,409,7,0,0,0,0,0,0
62,402,12,1,2,1,1,0,0
62,403,11,2,0,0,0,0,0
62,404,2,0,0,0,0,0,0
62,405,5,1,0,0,0,0,0
62,406,5,4,0,0,0,0,0
62,407,3,1,0,0,0,0,0
62,408,6,0,0,0,0,0,0
62,409,10,3,0,0,0,0,0
63,402,19,2,1,0,0,0,0
63,403,8,1,0,0,0,0,0
63,404,10,1,0,0,0,0,0
63,405,6,0,0,0,0,0,0
63,406,1,0,0,0,0,0,0
63,407,14,0,0,0,0,0,0
63,408,15,1,0,0,0,0,0
63,409,13,4,0,0,0,0,0
64,402,11,5,3,0,1,0,0
64,403,5,0,0,0,0,0,0
64,404,2,1,1,0,0,0,0
64,405,4,2,0,0,1,0,0
65,402,10,2,1,0,0,0,0
65,403,9,1,0,0,0,0,0
65,404,7,2,3,0,0,0,0
66,402,13,2,0,0,0,0,0
66,403,3,0,0,0,0,0,0
66,404,4,0,0,0,0,0,0
66,405,24,3,6,1,0,1,1
67,402,10,1,1,0,0,0,0
67,403,4,0,0,0,0,0,0
67,404,3,0,0,0,0,0,0
67,405,14,3,0,0,0,0,0
67,406,0,0,0,0,0,0,0
67,407,3,0,0,0,0,0,0
67,408,3,0,0,0,0,0,0
67,409,41,13,7,0,0,0,0
68,402,20,4,0,0,0,0,2
68,403,19,1,0,0,0,0,1
68,404,5,0,0,0,0,0,1
68,405,6,0,0,0,0,0,0
68,406,0,0,0,0,0,0,0
68,407,5,2,0,0,0,0,0
68,408,3,0,0,0,0,0,0
68,409,8,2,0,0,0,0,0
69,402,8,0,1,0,0,0,0
69,403,3,1,0,0,0,0,0
69,404,3,0,1,0,0,0,0
69,405,17,3,2,0,0,0,0
69,406,33,2,1,0,0,0,0
69,407,10,1,0,0,0,0,0
69,408,13,2,1,0,0,0,0
69,409,17,3,1,0,0,0,0
70,402,14,2,1,0,1,0,1
70,403,4,1,0,0,0,0,0
70,404,1,0,0,0,0,0,0
70,405,5,1,1,0,0,0,0
70,406,0,0,0,0,0,0,0
70,407,4,0,0,0,0,0,0
70,408,5,0,0,0,0,0,0
70,409,12,1,1,0,0,0,0
71,402,12,0,1,0,0,0,0
71,403,7,1,0,0,0,0,0
71,404,2,0,0,0,0,0,0
71,405,22,1,0,0,0,0,0
71,406,0,0,0,0,0,0,0
71,407,3,0,0,0,0,0,0
71,408,9,0,0,0,0,0,0
71,409,21,3,0,0,0,0,0
72,402,8,3,1,0,0,0,0
72,403,2,1,0,0,0,0,0
72,404,5,0,0,0,0,0,0
72,405,8,3,2,0,0,0,0
72,406,0,0,0,0,0,0,0
72,407,19,1,0,0,0,0,0
72,408,3,0,0,0,0,0,0
72,409,6,0,0,0,0,0,0
73,402,17,2,0,0,0,0,0
73,403,2,0,0,0,0,0,0
73,404,3,0,0,0,0,0,0
73,405,5,0,0,0,0,0,0
73,406,1,0,0,0,0,0,0
73,407,6,1,0,0,0,0,0
73,408,4,0,0,0,0,0,0
73,409,8,0,0,0,0,0,0
74,402,41,5,1,0,1,0,0
74,403,3,1,0,0,0,0,0
74,404,13,0,0,0,0,0,0
74,405,7,0,2,0,0,0,0
74,406,6,2,0,0,0,0,0
74,407,3,0,0,0,0,0,0
74,408,4,0,0,0,0,0,0
74,409,15,0,3,0,0,0,0
75,402,16,3,3,1,0,0,0
75,403,2,1,0,0,0,0,0
75,404,2,0,0,0,0,0,0
75,405,10,4,0,0,0,0,0
75,406,1,0,0,0,0,0,0
75,407,6,0,1,0,0,0,0
75,408,4,0,0,0,0,0,0
75,409,5,2,0,0,0,0,0
76,402,30,4,1,0,0,0,0
76,403,2,0,0,0,0,0,0
76,404,3,0,0,0,0,0,0
76,405,8,2,0,0,0,0,0
76,406,1,0,0,0,0,0,0
76,407,4,0,0,0,0,0,0
76,408,4,0,0,0,0,0,0
76,409,6,0,0,0,0,0,0
77,402,24,4,2,0,0,0,0
77,403,3,0,0,0,0,0,0
77,404,8,1,0,0,0,0,0
77,405,19,2,1,0,0,0,0
77,406,9,1,1,0,0,0,0
77,407,15,3,1,0,0,0,0
77,408,9,0,0,0,0,0,0
77,409,10,2,0,0,0,0,0
78,402,4,1,1,0,0,0,1
78,403,6,0,1,0,0,0,1
78,404,4,0,0,0,0,0,1
78,405,5,1,1,0,0,0,1
78,406,0,0,0,0,0,0,1
78,407,3,0,0,0,0,0,1
78,408,3,0,0,0,0,0,1
78,409,5,0,0,0,0,0,1
79,402,5,1,1,0,0,0,0
79,403,6,0,1,0,0,0,0
79,404,2,0,0,0,0,0,0
79,405,14,2,0,0,0,0,0
79,406,0,0,0,0,0,0,0
79,407,40,4,2,0,0,0,0
79,408,3,0,0,0,0,0,0
79,409,6,0,0,0,0,0,0
80,402,43,14,4,1,1,0,0
80,403,2,0,0,0,0,0,0
80,404,6,0,0,0,0,0,0
80,405,2,0,0,0,0,0,0
80,406,1,1,0,0,0,0,0
80,407,4,0,1,0,0,0,0
80,408,5,0,1,0,0,0,0
80,409,20,5,1,0,0,0,0
81,402,16,3,1,0,0,0,0
81,403,7,0,0,0,0,0,0
81,404,3,0,0,0,0,0,0
81,405,8,0,0,0,0,0,0
81,406,7,0,2,0,0,0,0
81,407,11,1,0,0,0,0,0
81,408,3,0,0,0,0,0,0
81,409,6,1,0,0,0,0,0
82,402,37,2,1,0,0,0,1
82,403,13,0,1,1,0,0,1
82,404,6,2,0,0,0,0,1
82,405,9,1,0,0,0,0,1
82,406,1,0,0,0,0,0,1
82,407,4,0,0,0,0,0,1
82,408,13,1,2,0,0,0,1
82,409,5,1,0,0,0,0,1
83,402,30,10,3,0,0,0,0
83,403,0,1,0,0,0,0,0
83,404,4,0,0,0,0,0,0
83,405,11,0,3,0,0,0,0
83,406,0,0,0,0,0,0,0
83,407,3,1,0,0,0,0,0
83,408,4,0,1,0,0,0,0
83,409,7,0,3,0,0,0,0
84,402,12,4,1,1,0,0,0
84,403,10,0,0,0,0,0,0
84,404,7,0,0,0,0,0,0
84,405,46,7,1,1,0,0,0
84,406,32,3,2,0,0,0,0
84,407,2,0,0,0,0,0,0
84,408,8,0,0,0,0,0,0
84,409,189,34,18,2,0,0,0
85,402,8,1,0,0,0,0,0
85,403,3,0,0,0,0,0,0
85,404,2,0,0,0,0,0,0
85,405,7,0,0,0,0,0,0
85,406,0,0,0,0,0,0,0
85,407,3,0,0,0,0,0,0
85,408,3,0,0,0,0,0,0
85,409,6,1,0,0,0,0,0
86,402,16,2,1,0,0,0,0
86,403,3,0,0,0,0,0,0
86,404,3,0,0,0,0,0,0
86,405,6,0,2,0,0,0,0
86,406,78,16,16,1,1,0,0
86,407,3,0,0,0,0,0,0
86,408,5,0,0,0,0,0,0
86,409,5,0,0,0,0,0,0
87,402,10,0,2,0,0,0,1
87,403,5,2,1,0,0,0,1
87,404,5,0,0,0,0,0,1
87,405,27,1,2,0,0,0,1
87,406,1,0,0,0,0,0,1
87,407,3,0,0,0,0,0,1
87,408,5,0,0,0,0,0,1
87,409,3,2,0,0,0,0,1
88,402,3,2,0,0,1,0,0
88,403,9,2,0,0,0,0,0
88,404,2,0,0,0,0,1,0
88,405,58,4,1,0,0,0,0
88,406,2,0,0,0,0,0,0
88,407,2,1,0,0,0,0,0
88,408,10,0,0,0,0,0,0
88,409,7,1,1,1,0,0,0
89,402,7,0,0,0,0,0,0
89,403,2,0,0,0,0,0,0
89,404,2,0,0,0,0,0,0
89,405,5,0,0,0,0,0,0
89,406,5,0,0,0,0,0,0
89,407,3,0,0,0,0,0,0
89,408,4,1,0,0,0,0,0
89,409,7,0,0,0,0,0,1
90,402,14,3,4,1,0,0,1
90,403,13,2,1,0,0,0,1
90,404,4,1,0,0,0,0,1
90,405,41,13,3,1,0,0,1
90,406,8,4,1,0,0,0,1
90,407,8,4,0,0,0,0,1
90,408,14,2,1,0,0,0,1
90,409,12,2,1,0,0,0,0
91,402,16,2,2,1,0,0,0
91,403,2,0,0,0,0,0,0
91,404,2,1,0,0,0,0,0
91,405,8,1,0,0,0,0,0
91,406,4,0,0,0,0,0,0
91,407,4,0,0,0,0,0,0
91,408,2,1,0,0,0,0,0
91,409,7,2,0,0,0,0,0
92,402,15,4,2,0,0,0,0
92,403,9,3,1,0,0,0,0
92,405,25,2,0,0,0,0,0
92,406,1,0,0,0,0,0,0
92,407,8,1,0,0,0,0,0
92,408,3,0,0,0,0,0,0
92,409,7,1,0,0,0,0,0
93,402,11,0,0,0,0,0,0
93,403,5,0,0,0,0,0,0
93,404,11,1,0,0,0,0,0
93,405,15,3,2,0,0,0,0
93,406,12,1,0,0,0,0,0
93,407,12,1,0,0,0,0,0
93,408,10,4,1,0,0,0,0
93,409,11,1,1,0,0,0,0
94,402,11,3,2,0,0,0,1
94,403,3,1,0,0,0,0,1
94,404,2,1,0,0,0,0,1
94,405,2,0,0,0,0,0,1
94,406,0,0,0,0,0,0,1
94,407,6,0,0,1,0,0,1
94,408,4,0,0,0,0,0,1
94,409,9,5,0,0,0,0,1
95,402,3,3,0,0,0,0,0
95,403,9,0,0,0,0,0,0
95,404,8,1,0,0,0,0,0
95,405,26,2,0,0,0,0,0
95,406,0,0,0,0,0,0,0
95,407,8,0,0,0,0,0,0
95,408,3,0,0,0,0,0,0
95,409,12,4,0,0,0,0,0
96,402,9,3,2,0,0,0,0
96,403,15,4,2,1,0,0,0
96,404,4,0,0,0,0,0,0
96,405,4,0,2,0,0,0,0
96,406,66,31,15,3,0,0,0
96,407,8,7,0,0,0,0,0
96,408,12,5,3,0,0,0,0
97,402,3,0,1,0,0,0,0
97,403,2,0,1,0,1,0,0
97,404,7,2,2,0,1,0,0
97,405,11,2,0,1,0,0,0
97,406,0,0,0,0,0,0,0
97,407,3,0,0,0,0,0,0
97,408,4,0,0,0,0,0,0
97,409,7,0,1,0,0,0,0
98,402,10,0,2,1,0,0,1
98,403,4,1,0,0,0,0,1
98,404,3,1,0,0,0,0,0
98,405,60,20,7,0,0,0,0
98,406,1,1,1,0,0,0,1
98,407,1,2,0,0,0,0,0
98,408,49,10,2,0,0,1,0
98,409,123,16,4,0,1,0,1
99,402,8,1,0,0,0,0,0
99,403,2,0,0,0,0,0,0
99,404,1,0,0,0,0,0,0
99,405,7,2,1,0,0,0,0
99,406,0,0,0,0,0,0,0
99,407,4,0,0,0,0,0,0
99,408,4,0,0,0,0,0,0
99,409,6,0,0,0,0,0,0
100,402,21,4,1,0,0,0,0
100,403,6,2,2,0,0,0,0
100,404,5,0,0,0,0,0,0
100,405,11,1,0,0,0,0,0
100,406,2,0,0,0,0,0,0
100,407,3,2,0,0,0,0,0
100,408,4,0,0,0,0,0,0
100,409,8,1,1,2,0,0,0
101,402,7,0,0,0,0,0,0
101,403,3,0,0,0,0,0,0
101,404,1,0,0,0,0,0,0
101,405,5,0,0,0,0,0,0
101,406,0,0,0,0,0,0,0
101,407,3,0,0,0,0,0,0
101,408,3,0,0,0,0,0,0
101,409,8,0,0,0,0,0,0
102,402,11,2,2,1,0,0,0
102,403,3,0,0,0,0,0,0
102,404,1,1,0,0,0,0,0
102,405,3,1,1,0,0,0,0
102,406,5,0,0,0,0,0,0
102,407,5,0,1,0,0,0,0
102,408,3,0,0,0,0,0,0
102,409,4,1,0,0,0,0,0
103,402,10,0,2,0,0,0,0
103,403,5,0,2,0,0,0,0
103,404,4,1,3,0,0,0,0
103,405,9,2,0,0,0,0,0
103,406,32,2,5,0,1,0,0
103,407,20,4,4,0,0,0,0
103,408,6,1,0,0,0,0,0
103,409,12,3,3,0,0,0,0
104,402,10,2,0,1,0,0,0
104,403,1,0,0,0,0,0,0
104,404,7,2,1,0,0,0,0
104,405,6,1,0,0,0,0,0
104,406,0,0,0,0,0,0,0
104,407,3,0,0,0,0,0,0
104,408,6,0,0,0,0,0,0
104,409,5,1,0,0,0,0,0
105,402,37,7,10,0,2,0,0
105,403,5,1,0,0,0,0,0
105,404,6,1,0,0,0,0,0
105,405,7,1,1,0,0,0,0
105,406,4,0,0,0,0,0,0
105,407,3,0,0,0,0,0,0
105,408,6,1,2,0,0,0,0
105,409,45,5,3,0,0,0,0
107,402,8,0,0,0,0,0,0
107,403,3,0,0,0,0,0,0
107,404,2,0,0,0,0,0,0
107,405,6,2,0,0,0,0,0
107,406,0,0,0,0,0,0,0
