id,lecture,run,addBlock,insertBlock,moveBlock,seperateBlock,destroyBlock,destroyBlockAlone
8,404,1,1,2,0,3,0,0
8,405,1,1,4,1,3,0,0
8,406,1,1,1,0,0,0,0
8,407,2,4,7,0,2,0,0
8,408,1,4,5,0,0,0,0
8,409,1,6,6,0,0,0,0
9,201,1,2,2,0,0,0,0
9,202,1,4,4,0,0,0,0
9,203,1,3,3,0,0,0,0
9,204,1,3,3,0,0,0,0
9,205,1,3,3,0,0,0,0
9,206,1,4,4,0,0,0,0
9,207,3,5,7,0,2,0,0
9,208,2,8,8,0,1,1,0
9,209,2,6,14,6,4,0,0
9,210,5,10,19,4,6,2,0
9,211,1,4,4,0,0,0,0
9,212,3,5,8,0,0,0,0
9,214,3,5,6,0,0,0,0
9,402,11,8,27,9,16,6,0
9,403,6,2,8,1,5,3,0
9,404,2,2,4,4,5,4,0
9,405,5,8,20,4,7,3,0
9,406,5,11,16,4,4,2,0
9,407,4,17,25,6,6,4,0
9,408,1,8,15,1,3,1,0
9,409,3,15,18,2,2,3,0
10,201,2,3,3,0,0,0,0
10,202,1,2,2,0,0,0,0
10,203,1,3,3,0,0,0,0
10,204,1,3,3,0,0,0,0
10,205,1,4,3,0,0,1,0
10,206,1,4,4,0,0,0,0
10,207,1,5,7,1,1,1,0
10,208,1,7,7,0,0,0,0
10,209,1,6,6,0,0,0,0
10,210,1,8,8,0,0,0,0
10,211,1,1,1,0,0,0,0
10,212,1,2,2,0,0,0,0
10,214,2,4,6,1,2,1,0
10,402,3,4,6,0,1,0,0
10,403,1,2,2,1,1,1,0
10,404,2,1,2,0,3,2,0
10,405,3,1,6,2,2,1,0
10,406,1,3,3,0,0,0,0
10,407,1,4,4,1,0,0,0
10,408,1,4,4,0,0,0,0
10,409,1,6,6,0,0,0,0
11,201,2,4,6,0,1,0,0
11,202,1,2,2,0,0,0,0
11,203,1,3,3,0,0,0,0
11,204,1,3,3,0,0,0,0
11,205,5,7,8,0,3,0,0
11,206,1,4,7,0,0,0,0
11,207,5,8,9,0,0,0,0
11,208,2,18,19,3,3,1,0
11,209,1,7,7,0,0,0,0
11,210,1,8,8,0,0,0,0
11,211,1,1,2,0,0,0,0
11,212,1,2,2,0,0,0,0
11,214,1,3,3,0,0,0,0
11,402,3,10,16,3,5,0,0
11,403,2,3,4,0,1,0,0
11,404,2,1,3,0,3,0,0
11,405,3,12,18,1,5,0,0
11,406,1,5,5,0,0,0,0
11,407,1,10,10,0,0,0,0
11,408,6,11,13,0,3,0,0
11,409,14,47,62,3,12,2,0
12,201,1,2,3,0,0,0,0
12,202,1,2,2,0,0,0,0
12,203,1,3,3,0,0,0,0
12,204,1,3,3,0,0,0,0
12,205,2,6,8,1,2,1,0
12,206,8,14,20,6,6,5,0
12,207,4,4,4,0,0,0,0
12,208,7,19,27,2,7,3,0
12,209,1,6,6,0,0,0,0
12,210,1,8,8,0,0,0,0
12,211,1,1,1,0,0,0,0
12,212,1,2,5,0,0,0,0
12,214,1,3,4,0,0,0,0
12,402,5,10,12,0,1,1,0
12,403,2,4,4,1,2,2,0
12,404,5,2,3,1,2,2,0
12,405,8,4,7,0,0,0,0
12,406,1,1,1,0,0,0,0
12,407,2,4,7,0,0,0,0
12,408,2,4,9,0,0,0,0
12,409,2,7,12,0,2,1,0
13,201,4,5,5,0,0,0,0
13,202,2,5,5,0,0,0,0
13,203,2,6,6,0,0,0,0
13,204,2,6,6,0,0,0,0
13,205,4,8,9,0,2,2,0
13,206,2,8,8,0,0,0,0
13,207,3,8,8,0,0,0,0
13,208,2,15,14,1,0,1,0
13,209,2,13,12,0,0,1,0
13,210,2,16,16,0,0,0,0
13,211,2,2,2,0,0,0,0
13,212,2,5,5,0,0,0,0
13,214,2,6,7,0,0,0,0
13,402,3,8,8,0,3,3,0
13,403,2,2,2,0,1,1,0
13,404,1,1,3,1,3,1,0
13,405,3,6,10,3,2,3,0
13,406,1,1,1,0,0,0,0
13,407,3,4,16,2,3,0,0
13,408,1,4,4,0,0,0,0
13,409,1,6,7,0,0,0,0
14,202,3,7,7,0,0,0,0
14,203,2,7,8,0,0,0,0
14,204,2,7,7,0,0,0,0
14,205,1,4,4,0,1,0,0
14,206,1,4,4,0,0,0,0
14,207,1,4,4,0,0,0,0
14,208,1,7,7,0,0,0,0
14,209,1,6,6,0,0,0,0
14,210,1,8,8,0,0,0,0
14,211,1,1,1,0,0,0,0
14,212,1,2,4,0,1,0,0
14,214,1,3,3,0,0,0,0
14,201,3,6,6,0,0,0,0
14,402,1,8,10,1,4,2,0
14,403,3,3,5,2,2,2,0
14,404,1,2,2,0,1,1,0
14,405,2,6,19,0,4,2,0
14,406,1,1,1,0,0,0,0
14,407,1,4,4,1,0,0,0
14,408,2,4,8,0,1,0,0
14,409,2,8,21,0,3,2,0
15,201,4,5,6,0,1,1,0
15,202,2,4,4,0,0,0,0
15,203,2,6,6,0,0,0,0
15,204,2,6,6,0,0,0,0
15,205,3,10,13,0,3,2,0
15,206,3,13,16,0,3,0,0
15,207,3,11,12,0,4,0,0
15,208,3,16,16,0,0,0,0
15,402,3,9,12,0,2,1,0
15,403,1,4,4,0,0,0,0
15,404,1,2,5,0,0,0,0
15,405,6,19,25,3,7,6,0
15,209,1,6,6,0,0,0,0
15,210,1,8,8,0,0,0,0
15,211,2,1,1,0,0,0,0
15,212,1,2,2,0,0,0,0
15,214,1,3,3,0,0,0,0
16,201,2,2,2,0,0,0,0
16,202,1,2,2,0,0,0,0
16,203,1,3,3,0,0,0,0
16,204,1,3,3,0,0,0,0
16,205,2,4,8,2,3,1,0
16,206,2,4,4,0,0,0,0
16,207,3,4,8,1,1,0,0
16,208,4,8,10,1,1,1,0
16,209,2,6,6,0,0,0,0
16,210,3,8,9,0,0,0,0
16,211,3,2,3,0,1,1,0
16,212,3,2,6,0,1,0,0
16,214,2,4,4,0,1,1,0
16,402,5,4,8,1,2,1,0
16,403,3,2,5,0,4,1,0
16,404,5,1,6,1,3,1,0
17,402,4,19,20,4,4,4,0
17,403,3,7,13,2,7,1,0
17,404,3,4,4,0,1,0,0
17,405,1,6,7,0,0,0,0
17,406,1,1,1,0,0,0,0
17,407,2,6,6,0,1,2,0
17,201,1,2,2,0,0,0,0
17,202,1,2,2,0,0,0,0
17,203,1,3,3,0,0,0,0
17,204,1,3,3,0,0,0,0
17,205,1,3,3,0,0,0,0
17,206,1,4,4,0,0,0,0
17,207,1,4,4,0,0,0,0
17,208,1,7,7,0,0,0,0
17,209,1,6,6,0,0,0,0
17,210,1,8,8,0,0,0,0
17,211,2,1,1,0,0,0,0
17,212,2,8,9,0,3,2,0
17,214,1,3,3,0,0,0,0
17,408,1,4,4,0,0,0,0
17,409,2,8,9,0,1,2,0
18,201,1,2,2,0,0,0,0
18,202,1,2,2,0,0,0,0
18,203,1,3,3,0,0,0,0
18,204,1,3,3,0,0,0,0
18,205,1,3,3,0,0,0,0
18,206,2,10,10,0,3,0,0
18,207,1,4,4,0,0,0,0
18,208,1,7,7,0,0,0,0
18,209,1,6,6,0,0,0,0
18,210,1,8,8,0,0,0,0
18,211,1,1,1,0,0,0,0
18,212,1,2,3,1,1,0,0
18,214,1,3,3,0,0,0,0
18,402,2,4,9,0,3,0,0
18,403,1,3,3,1,2,0,0
18,404,1,2,2,0,2,0,0
18,405,2,6,12,6,5,2,0
18,406,1,1,1,0,0,0,0
18,407,1,4,4,0,0,0,0
18,408,1,4,4,0,0,0,0
18,409,9,34,45,11,9,7,0
19,201,2,6,6,0,1,0,0
19,202,2,5,5,0,0,0,0
19,203,2,7,7,0,0,0,0
19,204,2,6,6,0,0,0,0
19,205,2,6,6,0,0,0,0
19,206,2,8,8,0,0,0,0
19,207,2,8,8,0,0,0,0
19,208,2,15,15,0,0,0,0
19,209,3,18,18,0,2,1,0
19,210,2,16,16,0,0,0,0
19,211,3,5,5,0,2,0,0
19,212,2,5,9,0,1,0,0
19,214,2,7,8,0,1,0,0
19,402,3,9,11,4,5,4,0
19,403,2,6,9,2,4,2,0
19,404,1,2,2,0,1,1,0
19,405,1,6,6,2,1,1,0
19,406,3,3,6,0,2,1,0
19,407,1,4,5,0,0,0,0
19,408,1,4,6,0,1,0,0
19,409,4,7,10,0,1,1,0
20,201,1,2,2,0,0,0,0
20,202,1,2,2,0,0,0,0
20,203,1,3,3,0,0,0,0
20,204,1,3,3,0,0,0,0
20,205,1,3,3,0,0,0,0
20,206,1,4,8,0,0,0,0
20,207,3,10,12,1,5,4,0
20,208,1,7,7,0,0,0,0
20,209,1,6,6,0,0,0,0
20,210,1,8,8,0,0,0,0
20,211,1,5,7,0,3,2,0
20,212,2,5,5,0,0,0,0
20,214,1,3,3,0,0,0,0
20,402,7,12,34,3,4,5,0
20,403,1,1,1,0,1,0,0
20,404,1,2,2,0,1,1,0
20,405,1,1,5,0,2,0,0
20,406,6,14,31,1,12,3,0
20,407,5,6,11,0,5,0,0
20,408,1,4,4,0,0,0,0
20,409,1,6,8,1,0,0,0
21,201,2,4,4,3,3,0,0
21,202,1,2,2,0,0,0,0
21,203,1,3,3,0,0,0,0
21,204,1,3,3,0,0,0,0
21,205,1,3,3,0,0,0,0
21,206,1,4,6,0,0,0,0
21,207,1,4,6,0,0,0,0
21,208,2,15,15,1,0,0,0
21,209,5,15,19,34,6,6,0
21,210,7,25,29,5,8,9,0
21,211,3,3,6,1,2,1,0
21,212,2,2,6,1,2,0,0
21,214,1,3,3,0,0,0,0
21,402,6,13,15,0,1,2,0
21,403,3,2,3,0,1,1,0
21,404,3,1,2,0,1,1,0
21,405,4,1,4,0,1,0,0
22,201,2,4,4,0,0,0,0
22,202,2,2,2,0,0,0,0
22,203,1,3,3,0,0,0,0
22,204,1,3,3,0,0,0,0
22,205,1,6,6,0,3,1,0
22,206,1,4,4,0,0,0,0
22,207,2,6,9,1,2,0,0
22,208,3,8,15,0,2,0,0
22,209,3,6,7,0,0,0,0
22,210,2,8,11,0,1,0,0
22,212,1,2,7,0,0,0,0
22,214,3,3,3,0,0,0,0
22,402,7,4,15,0,2,1,0
22,403,2,4,6,1,3,5,0
22,404,4,1,6,1,3,1,0
22,405,2,1,4,0,2,1,0
22,406,1,1,2,0,0,0,0
22,407,1,5,13,0,2,1,0
22,408,3,6,12,1,3,2,0
22,409,4,6,14,0,1,0,0
23,201,1,2,2,0,0,0,0
23,202,1,2,2,0,0,0,0
23,203,1,3,3,0,0,0,0
23,204,1,3,3,0,0,0,0
23,205,1,3,3,0,0,0,0
23,206,1,4,5,0,0,0,0
23,207,1,4,4,0,0,0,0
23,208,1,7,7,0,0,0,0
23,209,1,6,6,0,0,0,0
23,210,1,8,8,0,0,0,0
23,211,1,1,2,0,0,0,0
23,212,1,2,2,0,0,0,0
23,214,1,3,3,0,0,0,0
23,402,5,3,7,0,3,0,0
23,403,1,3,8,1,3,1,0
23,404,1,2,5,1,4,2,0
23,405,1,6,7,2,1,1,0
23,406,1,1,1,0,0,0,0
23,407,1,4,4,0,0,0,0
23,408,1,4,5,1,0,0,0
23,409,3,6,9,0,0,0,0
24,201,3,4,4,0,0,0,0
24,202,2,4,4,0,0,0,0
24,203,2,6,6,0,0,0,0
24,204,2,6,6,0,0,0,0
24,205,3,10,13,0,3,2,0
24,206,2,8,8,0,0,0,0
24,207,2,8,8,0,0,0,0
24,208,2,14,14,0,0,0,0
24,209,2,12,12,0,0,0,0
24,210,2,16,16,0,0,0,0
24,211,2,10,10,0,0,0,0
24,212,2,11,11,0,0,0,0
24,214,2,10,10,0,0,0,0
24,402,3,4,6,2,6,2,0
24,403,1,2,2,3,3,3,0
24,404,2,6,10,3,7,4,0
24,405,7,22,39,14,31,26,0
24,406,1,1,3,0,0,0,0
24,407,2,13,17,2,3,3,0
24,408,1,5,9,0,2,1,0
24,409,2,13,18,1,3,2,0
25,201,2,4,4,0,0,0,0
25,202,2,4,4,0,0,0,0
25,203,2,6,6,0,0,0,0
25,204,2,6,6,0,0,0,0
25,205,2,7,7,2,1,1,0
25,206,2,8,8,0,0,0,0
25,207,2,8,8,0,0,0,0
25,208,2,14,15,0,0,0,0
25,209,2,12,12,0,0,0,0
25,210,3,17,21,0,2,1,0
25,211,2,2,2,0,0,0,0
25,212,2,7,7,2,1,1,0
25,214,2,6,7,0,0,0,0
25,402,1,8,8,0,2,2,0
25,403,1,2,4,2,3,1,0
25,404,1,2,2,0,1,0,0
25,405,1,6,6,0,1,0,0
25,406,1,1,1,0,0,0,0
25,407,2,4,6,0,0,0,0
25,408,1,4,6,0,0,0,0
25,409,1,6,6,0,0,0,0
26,201,3,5,7,0,3,0,0
26,202,1,2,2,0,0,0,0
26,203,1,3,3,0,0,0,0
26,204,1,3,3,0,0,0,0
26,205,1,3,3,0,0,0,0
26,206,1,4,4,0,0,0,0
26,207,2,7,8,0,1,0,0
26,208,1,7,7,0,0,0,0
26,209,1,6,6,0,0,0,0
26,210,1,11,12,0,1,0,0
26,211,1,1,1,0,0,0,0
26,212,2,4,4,0,1,0,0
26,214,1,5,6,0,0,0,0
26,402,4,4,5,1,1,0,0
26,404,7,3,5,0,3,0,0
26,405,6,21,39,37,13,1,0
26,403,3,0,0,0,0,0,0
26,406,1,7,8,0,1,0,0
26,407,2,10,34,2,8,0,0
26,408,1,9,15,0,2,0,0
27,201,3,4,4,0,0,0,0
27,202,2,4,4,0,0,0,0
27,203,2,6,6,0,0,0,0
27,204,1,3,3,0,0,0,0
27,205,1,3,3,0,0,0,0
27,206,1,4,4,0,0,0,0
27,207,1,4,4,0,0,0,0
27,208,2,9,12,2,2,2,0
27,209,1,6,6,0,0,0,0
27,210,1,10,10,3,1,1,0
27,211,1,1,1,0,0,0,0
27,212,1,2,2,0,0,0,0
27,214,1,3,3,0,0,0,0
27,402,5,5,9,1,4,0,0
27,403,1,3,3,0,1,0,0
27,404,1,1,2,0,1,0,0
27,405,1,2,4,1,2,0,0
27,406,1,1,5,0,1,0,0
27,407,1,4,6,0,1,0,0
27,408,1,4,4,0,0,0,0
27,409,1,6,6,0,0,0,0
28,202,1,2,2,0,0,0,0
28,203,1,3,3,0,0,0,0
28,204,1,3,3,0,0,0,0
28,205,1,3,3,0,0,0,0
28,206,1,4,4,0,0,0,0
28,207,2,4,4,0,0,0,0
28,208,1,7,7,0,0,0,0
28,209,1,6,6,0,0,0,0
28,210,1,8,8,0,0,0,0
28,211,1,1,1,0,0,0,0
28,212,1,2,2,0,0,0,0
28,214,1,3,3,0,0,0,0
28,402,3,3,10,0,1,0,0
28,403,2,1,4,1,3,0,0
28,404,3,2,5,0,2,2,0
28,405,1,8,11,1,1,1,0
28,406,4,21,35,6,3,4,0
28,407,8,12,15,4,7,4,0
28,408,3,4,6,0,0,0,0
28,409,3,12,16,0,1,1,0
29,201,1,3,3,0,0,0,0
29,202,1,3,3,0,0,0,0
29,203,1,3,3,0,0,0,0
29,204,1,3,3,0,0,0,0
29,205,1,3,3,0,0,0,0
29,206,2,4,5,0,0,0,0
29,207,1,4,8,0,3,0,0
29,208,1,7,7,0,0,0,0
29,209,1,9,11,1,1,2,0
29,210,1,8,9,0,1,0,0
29,211,1,3,4,0,0,0,0
29,212,2,2,2,0,0,0,0
29,214,1,5,5,0,0,0,0
29,402,4,11,12,0,0,0,0
29,403,3,3,4,0,1,1,0
29,404,1,2,3,0,2,2,0
29,405,13,54,62,19,14,9,0
29,406,2,1,3,0,1,0,0
29,407,1,4,4,0,0,0,0
29,408,13,31,43,11,8,7,0
29,409,19,63,100,24,28,13,0
30,201,3,4,4,0,0,0,0
30,402,1,9,9,0,1,0,0
30,403,1,3,3,0,0,0,0
30,404,1,2,2,0,0,0,0
30,405,2,7,8,1,2,1,0
30,406,1,1,1,0,0,0,0
30,407,2,4,4,0,0,0,0
30,408,1,4,5,0,0,0,0
30,409,1,6,7,0,0,0,0
30,202,2,5,5,0,0,0,0
30,203,1,3,3,0,0,0,0
30,204,1,3,3,0,0,0,0
30,205,1,4,4,0,1,0,0
30,206,1,4,4,0,0,0,0
30,207,2,4,4,0,0,0,0
30,208,1,7,7,0,0,0,0
30,209,1,6,6,0,0,0,0
30,210,1,8,8,0,0,0,0
30,211,1,1,1,0,0,0,0
30,212,1,2,3,0,0,0,0
30,214,1,3,3,0,0,0,0
31,201,4,8,9,0,0,0,0
31,202,5,8,9,0,0,0,0
31,203,5,12,12,0,0,0,0
31,204,4,12,12,0,0,0,0
31,205,4,12,12,0,0,0,0
31,206,4,16,16,0,0,0,0
31,207,10,26,48,11,15,0,0
31,208,8,39,51,2,8,0,0
31,209,5,24,24,0,0,0,0
31,210,5,42,42,0,3,0,0
31,211,4,4,4,0,0,0,0
31,212,5,18,34,0,4,0,0
31,214,8,15,23,1,5,0,0
32,201,2,4,4,0,0,0,0
32,202,2,4,4,0,0,0,0
32,203,2,6,6,0,0,0,0
32,204,2,6,6,0,0,0,0
32,205,4,9,9,0,3,3,0
32,206,4,9,14,0,1,1,0
32,207,4,8,12,0,0,0,0
32,208,2,14,14,0,0,0,0
32,209,2,12,12,0,0,0,0
32,210,3,17,17,0,1,1,0
32,211,2,2,3,0,0,0,0
32,212,2,5,7,0,0,0,0
32,214,2,6,9,0,0,0,0
32,402,1,8,8,1,1,1,0
32,403,1,3,3,0,1,1,0
32,404,1,2,2,0,1,1,0
32,405,2,6,7,0,1,1,0
32,406,1,1,1,0,0,0,0
32,407,2,4,4,0,0,0,0
32,408,1,4,5,0,0,0,0
32,409,2,6,9,0,0,0,0
33,201,3,2,2,0,0,0,0
33,202,1,2,2,0,0,0,0
33,203,1,3,3,0,0,0,0
33,204,1,3,3,0,0,0,0
33,205,1,3,3,0,0,0,0
33,206,1,5,8,1,2,0,0
33,207,1,4,4,0,0,0,0
33,208,1,7,7,0,0,0,0
33,209,2,6,6,0,0,0,0
33,210,1,9,14,5,3,0,0
33,211,1,1,1,0,0,0,0
33,212,1,2,7,0,2,0,0
33,214,1,3,3,0,0,0,0
33,402,3,4,10,0,2,0,0
33,403,1,1,1,0,1,0,0
33,404,5,2,4,1,3,0,0
33,405,1,1,5,0,3,0,0
33,406,1,1,1,0,0,0,0
33,407,1,4,4,0,0,0,0
33,408,1,4,6,1,1,0,0
33,409,1,6,7,0,0,0,0
34,201,2,2,2,0,0,0,0
34,202,1,2,2,0,0,0,0
34,203,1,3,3,0,0,0,0
34,204,1,3,3,0,0,0,0
34,205,2,5,5,0,1,0,0
34,206,2,7,7,0,2,0,0
34,207,1,4,4,0,0,0,0
34,208,2,12,12,0,2,0,0
34,209,1,7,7,0,0,0,0
34,210,3,13,14,0,1,0,0
34,211,1,1,1,0,0,0,0
34,212,1,2,2,0,0,0,0
34,214,1,3,4,0,0,0,0
34,402,11,12,37,13,10,4,0
34,403,3,3,4,1,1,1,0
34,404,2,1,4,0,3,1,0
34,405,1,3,8,1,2,0,0
34,406,3,2,2,0,1,1,0
34,407,1,4,4,0,0,0,0
34,408,3,6,7,0,1,1,0
34,409,7,15,32,16,16,9,0
35,402,1,8,8,0,0,0,0
35,403,1,3,3,0,0,0,0
35,404,1,2,2,0,0,0,0
35,405,1,6,6,0,0,0,0
35,406,1,1,1,0,0,0,0
35,407,2,4,6,0,0,0,0
35,408,1,4,6,0,0,0,0
35,409,3,6,10,0,1,0,0
35,201,1,2,2,0,0,0,0
35,202,1,2,2,0,0,0,0
35,203,1,3,3,0,0,0,0
35,204,1,4,4,0,0,0,0
35,205,4,5,5,0,2,2,0
35,206,2,6,7,1,2,1,0
35,207,3,4,9,0,2,0,0
35,208,1,7,7,0,0,0,0
35,209,1,6,6,0,0,0,0
35,210,1,8,8,0,0,0,0
35,211,1,1,2,0,0,0,0
35,212,1,2,3,0,0,0,0
36,201,1,2,2,0,0,0,0
36,202,1,2,2,0,0,0,0
36,203,1,3,3,0,0,0,0
36,204,1,3,3,0,0,0,0
36,205,1,3,3,0,0,0,0
36,206,1,4,4,0,0,0,0
36,207,2,4,4,0,0,0,0
36,208,2,8,8,0,1,1,0
36,209,1,6,6,0,0,0,0
36,210,1,8,8,0,0,0,0
36,211,1,1,1,0,0,0,0
36,212,2,2,9,1,1,0,0
36,214,2,3,5,0,0,0,0
36,402,6,11,15,1,2,3,0
36,403,1,2,4,0,0,0,0
36,404,1,2,4,1,3,0,0
36,405,4,6,10,0,2,1,0
36,406,1,2,2,0,1,1,0
36,407,1,4,6,0,0,0,0
36,408,1,4,4,0,0,0,0
36,409,1,6,6,0,0,0,0
37,201,1,2,3,0,0,0,0
37,202,1,2,2,0,0,0,0
37,203,2,3,3,0,0,0,0
37,204,1,3,3,0,0,0,0
37,205,1,3,3,0,0,0,0
37,206,1,4,4,0,0,0,0
37,207,3,2,4,0,2,0,0
37,208,1,7,7,0,0,0,0
37,209,1,6,6,0,0,0,0
37,210,1,8,8,0,0,0,0
37,211,1,1,1,0,0,0,0
37,212,1,2,2,0,0,0,0
37,214,1,3,3,0,0,0,0
37,402,1,1,2,0,1,1,0
37,403,1,1,1,0,1,1,0
37,404,1,2,2,0,1,1,0
37,405,1,6,6,0,1,1,0
37,406,1,1,1,0,0,0,0
37,407,1,4,4,0,0,0,0
37,408,2,5,6,2,2,1,0
37,409,1,6,6,0,0,0,0
38,201,1,2,2,0,0,0,0
38,202,1,2,2,0,0,0,0
38,203,1,3,3,0,0,0,0
38,204,1,3,3,0,0,0,0
