MongoDB shell version: 3.0.9
connecting to: entry_3
qf60A3ud,2-1,run~1448924157722,+normal~1448924161794,+normal~1448924163215,+normal~1448924164753,run~1448924167789
qf60A3ud,2-2,+normal~1448924203872,+normal~1448924205058,run~1448924205680
qf60A3ud,2-2
qf60A3ud,2-3,+normal~1448924212304,+normal~1448924213163,+normal~1448924214132,run~1448924215068
qf60A3ud,2-4,+normal~1448924222884,+normal~1448924223802,+normal~1448924224542,run~1448924225613
qf60A3ud,2-5,+normal~1448924232948,+normal~1448924234437,+normal~1448924237759,run~1448924238686
qf60A3ud,2-6,+normal~1448924246966,+normal~1448924247894,+normal~1448924248938,+normal~1448924250883,run~1448924251494
qf60A3ud,2-7,+normal~1448924262617,+normal~1448924265722,-normal~1448924267773,+normal~1448924268727,+normal~1448924274682,+normal~1448924276784,+normal~1448924277875,+normal~1448924279929,run~1448924280524
qf60A3ud,2-8,+normal~1448924291296,+normal~1448924292431,+normal~1448924293477,+normal~1448924294288,+normal~1448924295122,+normal~1448924296525,+normal~1448924297607,run~1448924298836
qf60A3ud,2-9,+normal~1448924315120,+normal~1448924316412,+normal~1448924317649,+normal~1448924319511,+normal~1448924321200,+normal~1448924322725,run~1448924324023
qf60A3ud,2-10,+normal~1448924336978,+normal~1448924338466,+normal~1448924339868,+normal~1448924341325,+normal~1448924342698,+normal~1448924344490,+normal~1448924347555,+normal~1448924351404,run~1448924352148
qf60A3ud,2-11,+normal~1448924369532,run~1448924370027
qf60A3ud,2-12,+repeat~1448924380418,+normal~1448924384387,run~1448924384944
qf60A3ud,2-13,run~1448924399301
qf60A3ud,2-14,+repeat~1448924408402,+normal~1448924412290,+normal~1448924413127,run~1448924413757,+normal~1448924417200,-normal~1448924417955,-normal~1448924419108,+normal~1448924423336,+normal~1448924424602,run~1448924426924
qf60A3ud,2-15,+repeat~1448924436373,+normal~1448924440577,+normal~1448924442347,+normal~1448924443715,run~1448924444382
qf60A3ud,3-1,run~1448924508244
qf60A3ud,5-1,run~1448925205952
qf60A3ud,4-1,run~1448924802019
qf60A3ud,3-1
qf60A3ud,3-2,run~1448924524908,run~1448924533710
qf60A3ud,3-2
qf60A3ud,3-3,run~1448924547864
qf60A3ud,3-4,run~1448924562229
qf60A3ud,3-5,run~1448924578091
qf60A3ud,3-6,run~1448924590954
qf60A3ud,3-7,run~1448924607244
qf60A3ud,3-8,run~1448924656844
qf60A3ud,3-9,run~1448924688534
qf60A3ud,3-10,run~1448924750210
qf60A3ud,2-1
qf60A3ud,3-1
qf60A3ud,2-1
qf60A3ud,4-1
qf60A3ud,4-2,-repeat~1448924808380,+repeat~1448924811026,+normal~1448924819017,+normal~1448924822082,+normal~1448924824047,run~1448924827009,run~1448924838170,+normal~1448924847345,+normal~1448924848292,run~1448924850082
qf60A3ud,4-3,-normal~1448924859576,+normal~1448924864890,+normal~1448924866426,run~1448924869880
qf60A3ud,4-4,-normal~1448924878291,run~1448924881721,-normal~1448924888068,-repeat~1448924889720,+repeat~1448924891177,+normal~1448924892560,run~1448924894193
qf60A3ud,4-5,+normal~1448924907000,+normal~1448924908320,+normal~1448924909206,+normal~1448924910557,run~1448924912559,run~1448924913649,-normal~1448924919995,-repeat~1448924921200,+normal~1448924925804,+repeat~1448924927969,run~1448924929824
qf60A3ud,4-6,+if~1448924946150,+normal~1448924948764,+normal~1448924950536,run~1448924951738
qf60A3ud,4-6
qf60A3ud,4-7,+repeat~1448924963938,+if~1448924965585,+normal~1448924967766,+normal~1448924969826,run~1448924970729
qf60A3ud,4-8,+repeat~1448924981811,+if~1448924983512,+normal~1448924985338,+normal~1448924986968,run~1448924987809
qf60A3ud,4-9,+repeat~1448924997155,+if~1448924998434,+if~1448924999993,+normal~1448925002123,+normal~1448925003239,+normal~1448925004697,run~1448925005457
qf60A3ud,4-10,+repeat~1448925019332,+if~1448925021038,+if~1448925023033,+normal~1448925025214,+normal~1448925026723,+normal~1448925028428,run~1448925028881,+normal~1448925079196,run~1448925080883,-normal~1448925085843,run~1448925087979,+if~1448925095089,run~1448925096585,+normal~1448925117918,+if~1448925121804,+normal~1448925122957,+if~1448925125274,run~1448925126761,+if~1448925131388,-normal~1448925132969,+normal~1448925151103,+normal~1448925154114,-if~1448925157311,-normal~1448925158596,+normal~1448925160323,+if~1448925162540,+normal~1448925165962,run~1448925167192
qf60A3ud,5-1
qf60A3ud,4-1
qf60A3ud,5-1
qf60A3ud,5-2,run~1448925238277
qf60A3ud,5-2
qf60A3ud,5-3,run~1448925273797
qf60A3ud,5-4,run~1448925352412,run~1448925370925
qf60A3ud,5-5,run~1448925390061
qf60A3ud,5-6,run~1448925422164,run~1448925432811
qf60A3ud,5-7,run~1448925503759,run~1448925529611,run~1448925572505
qf60A3ud,5-8,run~1448925618754
qf60A3ud,5-9,run~1448925645802,run~1448925664745
qf60A3ud,5-10,run~1448925728318
NXhvDoAe,2-1,+normal~1448929435054,+normal~1448929436132,run~1448929436989
NXhvDoAe,2-2,+normal~1448929444652,+normal~1448929445829,run~1448929446582
NXhvDoAe,2-3,+normal~1448929452850,+normal~1448929453828,+normal~1448929454848,run~1448929456079
NXhvDoAe,2-4,+normal~1448929464209,+normal~1448929466875,+normal~1448929468291,run~1448929469397
NXhvDoAe,2-5,+normal~1448929478004,+normal~1448929481399,+normal~1448929485050,run~1448929486127
NXhvDoAe,2-6,+normal~1448929497111,+normal~1448929498171,+normal~1448929500367,+normal~1448929501569,run~1448929502245
NXhvDoAe,2-7,+normal~1448929516207,+normal~1448929518730,+normal~1448929520097,+normal~1448929523478,run~1448929524542
NXhvDoAe,2-8,+normal~1448929536480,+normal~1448929537734,+normal~1448929539819,+normal~1448929540840,+normal~1448929542399,+normal~1448929544649,+normal~1448929550138,run~1448929551451
NXhvDoAe,2-9,+normal~1448929565186,+normal~1448929569248,+normal~1448929570834,+normal~1448929574033,+normal~1448929575248,+normal~1448929576599,run~1448929577252
NXhvDoAe,2-10,+normal~1448929593291,+normal~1448929595109,+normal~1448929625346,+normal~1448929627031,+normal~1448929629525,+normal~1448929630885,+normal~1448929634122,run~1448929646969,+normal~1448929691487,+normal~1448929694152,+normal~1448929695585,+normal~1448929697438,+normal~1448929698732,+normal~1448929699899,+normal~1448929706244,-normal~1448929722404,+normal~1448929726733,+normal~1448929731396,run~1448929732454
NXhvDoAe,2-9
NXhvDoAe,2-10
NXhvDoAe,2-11,+normal~1448929751681,run~1448929758537
NXhvDoAe,2-12,+repeat~1448929781130,+repeat~1448929784743,+repeat~1448929787534,+repeat~1448929791496,+normal~1448929796569,run~1448929797120
NXhvDoAe,2-13,run~1448929820219
NXhvDoAe,2-14,+repeat~1448929830202,+normal~1448929833102,+normal~1448929835716,run~1448929836431
NXhvDoAe,2-15,+repeat~1448929854751,+normal~1448929856221,+normal~1448929859620,+normal~1448929861829,run~1448929862746
NXhvDoAe,3-1,run~1448930020448
NXhvDoAe,3-2,run~1448930032797
NXhvDoAe,3-3,run~1448930050404
NXhvDoAe,3-4,run~1448930067812
NXhvDoAe,3-5,run~1448930093821
NXhvDoAe,3-6,run~1448930108408
NXhvDoAe,3-7,run~1448930135791
NXhvDoAe,3-8,run~1448930153609,run~1448930163608,run~1448930164929
NXhvDoAe,3-9,run~1448930177187,run~1448930178595,run~1448930194443,run~1448930244764
NXhvDoAe,3-10,run~1448930284349,run~1448930285255
NXhvDoAe,4-1,run~1448930456515
NXhvDoAe,4-2,+normal~1448930468078,+normal~1448930469917,-normal~1448930472073,+normal~1448930473251,+normal~1448930477956,-normal~1448930502220,-normal~1448930516218,+normal~1448930519259,+normal~1448930521726,-normal~1448930526234,-repeat~1448930531157,+normal~1448930540974,+normal~1448930542589,+normal~1448930552853,+normal~1448930555136,+normal~1448930558347,+normal~1448930562868,run~1448930565119
NXhvDoAe,4-3,-normal~1448930578089,+normal~1448930579710,run~1448930582240,-normal~1448930588279,+normal~1448930589740,+normal~1448930591580,run~1448930601086,+normal~1448930607357,-normal~1448930608785,-normal~1448930610769,run~1448930614447
NXhvDoAe,4-4,-normal~1448930628887,run~1448930637189,-normal~1448930646726,-repeat~1448930647676,+repeat~1448930649053,+normal~1448930650208,run~1448930652828
NXhvDoAe,4-5,+repeat~1448930662565,-repeat~1448930663966,+normal~1448930668262,+normal~1448930671944,+normal~1448930675565,+normal~1448930677469,+normal~1448930680640,run~1448930682672
NXhvDoAe,4-6,+normal~1448930698412,run~1448930699411
NXhvDoAe,4-7,+repeat~1448930710467,+normal~1448930712017,+normal~1448930715289,+if~1448930719064,run~1448930719979
NXhvDoAe,4-8,+repeat~1448930731019,+normal~1448930732491,+if~1448930734857,+normal~1448930736784,+normal~1448930738112,+normal~1448930739451,run~1448930740322
NXhvDoAe,4-9,+repeat~1448930753840,+normal~1448930756429,+normal~1448930758038,+if~1448930766586,+if~1448930768647,+normal~1448930779791,+normal~1448930781399,run~1448930782081
